userid,playtime_forever
76561198305364290,273
76561198000693448,7408
76561198198717770,10066
76561198000425465,2507
76561197996227624,3358
76561198006069100,4255
76561198417884799,24611
76561198121676365,5599
76561198076549065,5073
76561198004144863,30
76561198047043970,4108
76561198009153835,3878
76561198022312102,10088
76561198100239638,8099
userid,playtime_forever
76561198094214631,230
76561198066572797,5126
76561198136786903,4355
76561198035393473,6
76561198433233973,231
76561198011040709,13799
76561198168548007,3344
76561198239225598,12415
76561198248045376,1529
76561198345256731,1874
76561198009127695,3572
76561198035595905,676
76561198216033583,16
76561197985891456,2999
76561198159056154,14421
76561198012031744,9590
76561198011010651,10735
76561198137774886,9759
76561198060267414,8867
76561198118643493,1242
userid,playtime_forever
76561198406473175,123
76561198122367799,45
76561198043250032,2452
76561198105654948,12642
